# formatVersion	captureKey	name=value fields (UTF-8, CRLF)
2	MAPPER_TOWER1|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1857	gameMapX=478	gameMapY=414	height=0.25	index=7	positionOffsetX=-0.5	positionOffsetY=0.25	positionX=32	positionY=127	positionZ=0	relativeTileX=0	relativeTileY=1	row=393	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_castle 1576	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER1|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1861	gameMapX=478	gameMapY=413	height=0.25	index=8	positionOffsetX=0	positionOffsetY=0.5	positionX=32.5	positionY=127.25	positionZ=0	relativeTileX=1	relativeTileY=1	row=392	rowOffset=0	tileColor=1,1,1,1	tileImage=tile_castle 1578	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1809	gameMapX=479	gameMapY=413	height=0.25	index=0	positionOffsetX=0	positionOffsetY=-0.25	positionX=33	positionY=127	positionZ=0	relativeTileX=0	relativeTileY=0	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 017	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1833	gameMapX=480	gameMapY=414	height=0.25	index=1	positionOffsetX=0	positionOffsetY=-0.75	positionX=33	positionY=126.5	positionZ=0	relativeTileX=-1	relativeTileY=-1	row=395	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_castle 013	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-645
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1805	gameMapX=480	gameMapY=413	height=0.25	index=2	positionOffsetX=0.5	positionOffsetY=-0.5	positionX=33.5	positionY=126.75	positionZ=0	relativeTileX=0	relativeTileY=-1	row=394	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_castle 015	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-694
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=184	columnOffset=3	constructionOrigImage=tile_sea8 1809	gameMapX=480	gameMapY=412	height=0.25	index=3	positionOffsetX=1	positionOffsetY=-0.25	positionX=34	positionY=127	positionZ=0	relativeTileX=1	relativeTileY=-1	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 018	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1809	gameMapX=479	gameMapY=414	height=0.25	index=4	positionOffsetX=-0.5	positionOffsetY=-0.5	positionX=32.5	positionY=126.75	positionZ=0	relativeTileX=-1	relativeTileY=0	row=394	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_castle 014	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-694
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1841	gameMapX=479	gameMapY=412	height=0.25	index=5	positionOffsetX=0.5	positionOffsetY=0	positionX=33.5	positionY=127.25	positionZ=0	relativeTileX=1	relativeTileY=0	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 021	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1857	gameMapX=478	gameMapY=414	height=0.25	index=6	positionOffsetX=-1	positionOffsetY=-0.25	positionX=32	positionY=127	positionZ=0	relativeTileX=-1	relativeTileY=1	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 016	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1861	gameMapX=478	gameMapY=413	height=0.25	index=7	positionOffsetX=-0.5	positionOffsetY=0	positionX=32.5	positionY=127.25	positionZ=0	relativeTileX=0	relativeTileY=1	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 020	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1845	gameMapX=478	gameMapY=412	height=0.25	index=8	positionOffsetX=0	positionOffsetY=0.25	positionX=33	positionY=127.5	positionZ=0	relativeTileX=1	relativeTileY=1	row=391	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_castle 024	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-841
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=184	columnOffset=3	constructionOrigImage=tile_sea8 1813	gameMapX=480	gameMapY=411	height=0.25	index=9	positionOffsetX=1.5	positionOffsetY=0	positionX=34.5	positionY=127.25	positionZ=0	relativeTileX=2	relativeTileY=-1	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 022	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=184	columnOffset=3	constructionOrigImage=tile_sea8 1817	gameMapX=479	gameMapY=411	height=0.25	index=10	positionOffsetX=1	positionOffsetY=0.25	positionX=34	positionY=127.5	positionZ=0	relativeTileX=2	relativeTileY=0	row=391	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_castle 025	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-841
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1853	gameMapX=478	gameMapY=411	height=0.25	index=11	positionOffsetX=0.5	positionOffsetY=0.5	positionX=33.5	positionY=127.75	positionZ=0	relativeTileX=2	relativeTileY=1	row=390	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_castle 027	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-890
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=181	columnOffset=0	constructionOrigImage=tile_sea8 1829	gameMapX=477	gameMapY=414	height=0.25	index=12	positionOffsetX=-1.5	positionOffsetY=0	positionX=31.5	positionY=127.25	positionZ=0	relativeTileX=-1	relativeTileY=2	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 019	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=222	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1833	gameMapX=477	gameMapY=413	height=0.25	index=13	positionOffsetX=-1	positionOffsetY=0.25	positionX=32	positionY=127.5	positionZ=0	relativeTileX=0	relativeTileY=2	row=391	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_castle 023	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=222	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-841
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=182	columnOffset=1	constructionOrigImage=tile_sea8 1821	gameMapX=477	gameMapY=412	height=0.25	index=14	positionOffsetX=-0.5	positionOffsetY=0.5	positionX=32.5	positionY=127.75	positionZ=0	relativeTileX=1	relativeTileY=2	row=390	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_castle 026	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=222	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-890
2	MAPPER_TOWER2|Generic|Default	buildingHeight=0	column=183	columnOffset=2	constructionOrigImage=tile_sea8 1829	gameMapX=477	gameMapY=411	height=0.25	index=15	positionOffsetX=0	positionOffsetY=0.75	positionX=33	positionY=128	positionZ=0	relativeTileX=2	relativeTileY=2	row=389	rowOffset=0	tileColor=1,1,1,1	tileImage=tile_castle 028	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=222	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-939
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1809	gameMapX=480	gameMapY=412	height=0.25	index=0	positionOffsetX=0	positionOffsetY=0	positionX=34	positionY=127	positionZ=0	relativeTileX=0	relativeTileY=0	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 073	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1837	gameMapX=481	gameMapY=413	height=0.25	index=1	positionOffsetX=0	positionOffsetY=-0.5	positionX=34	positionY=126.5	positionZ=0	relativeTileX=-1	relativeTileY=-1	row=395	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_castle 065	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=218	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-645
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1821	gameMapX=481	gameMapY=412	height=0.25	index=2	positionOffsetX=0.5	positionOffsetY=-0.25	positionX=34.5	positionY=126.75	positionZ=0	relativeTileX=0	relativeTileY=-1	row=394	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_castle 069	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=218	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-694
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=185	columnOffset=3	constructionOrigImage=tile_sea8 1829	gameMapX=481	gameMapY=411	height=0.25	index=3	positionOffsetX=1	positionOffsetY=0	positionX=35	positionY=127	positionZ=0	relativeTileX=1	relativeTileY=-1	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 074	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=218	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=183	columnOffset=1	constructionOrigImage=tile_sea8 1805	gameMapX=480	gameMapY=413	height=0.25	index=4	positionOffsetX=-0.5	positionOffsetY=-0.25	positionX=33.5	positionY=126.75	positionZ=0	relativeTileX=-1	relativeTileY=0	row=394	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_castle 068	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-694
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1813	gameMapX=480	gameMapY=411	height=0.25	index=5	positionOffsetX=0.5	positionOffsetY=0.25	positionX=34.5	positionY=127.25	positionZ=0	relativeTileX=1	relativeTileY=0	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 078	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=183	columnOffset=1	constructionOrigImage=tile_sea8 1809	gameMapX=479	gameMapY=413	height=0.25	index=6	positionOffsetX=-1	positionOffsetY=0	positionX=33	positionY=127	positionZ=0	relativeTileX=-1	relativeTileY=1	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 072	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=183	columnOffset=1	constructionOrigImage=tile_sea8 1841	gameMapX=479	gameMapY=412	height=0.25	index=7	positionOffsetX=-0.5	positionOffsetY=0.25	positionX=33.5	positionY=127.25	positionZ=0	relativeTileX=0	relativeTileY=1	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 077	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1817	gameMapX=479	gameMapY=411	height=0.25	index=8	positionOffsetX=0	positionOffsetY=0.5	positionX=34	positionY=127.5	positionZ=0	relativeTileX=1	relativeTileY=1	row=391	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_castle 081	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-841
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1821	gameMapX=482	gameMapY=414	height=0.25	index=9	positionOffsetX=0	positionOffsetY=-1	positionX=34	positionY=126	positionZ=0	relativeTileX=-2	relativeTileY=-2	row=397	rowOffset=8	tileColor=1,1,1,1	tileImage=tile_castle 061	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=217	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-547
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1825	gameMapX=482	gameMapY=413	height=0.25	index=10	positionOffsetX=0.5	positionOffsetY=-0.75	positionX=34.5	positionY=126.25	positionZ=0	relativeTileX=-1	relativeTileY=-2	row=396	rowOffset=7	tileColor=1,1,1,1	tileImage=tile_castle 063	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=286	tileY=217	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-596
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=185	columnOffset=3	constructionOrigImage=tile_sea8 1845	gameMapX=482	gameMapY=412	height=0.25	index=11	positionOffsetX=1	positionOffsetY=-0.5	positionX=35	positionY=126.5	positionZ=0	relativeTileX=0	relativeTileY=-2	row=395	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_castle 066	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=287	tileY=217	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-645
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=183	columnOffset=1	constructionOrigImage=tile_sea8 1833	gameMapX=481	gameMapY=414	height=0.25	index=12	positionOffsetX=-0.5	positionOffsetY=-0.75	positionX=33.5	positionY=126.25	positionZ=0	relativeTileX=-2	relativeTileY=-1	row=396	rowOffset=7	tileColor=1,1,1,1	tileImage=tile_castle 062	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=218	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-596
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=183	columnOffset=1	constructionOrigImage=tile_sea8 1833	gameMapX=480	gameMapY=414	height=0.25	index=13	positionOffsetX=-1	positionOffsetY=-0.5	positionX=33	positionY=126.5	positionZ=0	relativeTileX=-2	relativeTileY=0	row=395	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_castle 064	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-645
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=185	columnOffset=3	constructionOrigImage=tile_sea8 1853	gameMapX=482	gameMapY=411	height=0.25	index=14	positionOffsetX=1.5	positionOffsetY=-0.25	positionX=35.5	positionY=126.75	positionZ=0	relativeTileX=1	relativeTileY=-2	row=394	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_castle 070	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=217	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-694
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=186	columnOffset=4	constructionOrigImage=tile_sea8 1861	gameMapX=482	gameMapY=410	height=0.25	index=15	positionOffsetX=2	positionOffsetY=0	positionX=36	positionY=127	positionZ=0	relativeTileX=2	relativeTileY=-2	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 075	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=289	tileY=217	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=185	columnOffset=3	constructionOrigImage=tile_sea8 1805	gameMapX=481	gameMapY=410	height=0.25	index=16	positionOffsetX=1.5	positionOffsetY=0.25	positionX=35.5	positionY=127.25	positionZ=0	relativeTileX=2	relativeTileY=-1	row=392	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_castle 079	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=289	tileY=218	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-792
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=185	columnOffset=3	constructionOrigImage=tile_sea8 1849	gameMapX=480	gameMapY=410	height=0.25	index=17	positionOffsetX=1	positionOffsetY=0.5	positionX=35	positionY=127.5	positionZ=0	relativeTileX=2	relativeTileY=0	row=391	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_castle 082	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=289	tileY=219	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-841
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=182	columnOffset=0	constructionOrigImage=tile_sea8 1809	gameMapX=479	gameMapY=414	height=0.25	index=18	positionOffsetX=-1.5	positionOffsetY=-0.25	positionX=32.5	positionY=126.75	positionZ=0	relativeTileX=-2	relativeTileY=1	row=394	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_castle 067	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-694
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=184	columnOffset=2	constructionOrigImage=tile_sea8 1825	gameMapX=479	gameMapY=410	height=0.25	index=19	positionOffsetX=0.5	positionOffsetY=0.75	positionX=34.5	positionY=127.75	positionZ=0	relativeTileX=2	relativeTileY=1	row=390	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_castle 084	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=289	tileY=220	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-890
2	MAPPER_TOWER3|Generic|Default	buildingHeight=0	column=182	columnOffset=0	constructionOrigImage=tile_sea8 1857	gameMapX=478	gameMapY=414	height=0.25	index=20	positionOffsetX=-2	positionOffsetY=0	positionX=32	positionY=127	positionZ=0	relativeTileX=-2	relativeTileY=2	row=393	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_castle 071	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=285	tileY=221	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-743
